protocol_id,setting,seed,method,analysis_type,application,precision,recall,f1,support,known_frr,unknown_recall,ufar,score_mean,score_median,top_absorbing_known_class,top_absorbed_count,hard_class
medium_seed2023,Medium,2023,M1,known_true_class,youtube,0.9714285714285714,1.0,0.9855072463768116,34,0.4117647058823529,,,5.610820859500839,2.2098908467743072,,,False
medium_seed2023,Medium,2023,M1,known_true_class,zoiper,1.0,0.956989247311828,0.978021978021978,93,0.053763440860215055,,,1.799305845536767,1.3741547804751268,,,False
medium_seed2023,Medium,2023,M1,unknown_true_class,netflix,,,,205,,0.3804878048780488,0.6195121951219512,4.163140318665945,2.324368333446481,youtube,202,False
medium_seed2023,Medium,2023,M1,unknown_true_class,skype,,,,1269,,0.8770685579196218,0.12293144208037825,5.699727777208424,5.219240813637331,rdp,868,False
medium_seed2023,Medium,2023,M1,unknown_true_class,ssh,,,,13563,,0.8180343581803435,0.1819656418196564,5.574138626053918,5.713778307087836,rsync,9372,False
medium_seed2023,Medium,2023,M2,known_true_class,rdp,0.4,1.0,0.5714285714285714,4,1.0,,,14.51251846186305,14.639673686548807,,,False
medium_seed2023,Medium,2023,M2,known_true_class,rsync,0.3508771929824561,0.5235602094240838,0.42016806722689076,191,0.020942408376963352,,,-0.10049693207001356,-0.42610709177751804,,,True
medium_seed2023,Medium,2023,M2,known_true_class,scp,0.4,0.11353711790393013,0.17687074829931973,229,0.034934497816593885,,,0.11899048200821727,-0.34730111248236273,,,True
medium_seed2023,Medium,2023,M2,known_true_class,sftp,0.34615384615384615,0.4879518072289157,0.405,166,0.018072289156626505,,,-0.21408717822517953,-0.5386040168004012,,,True
medium_seed2023,Medium,2023,M2,known_true_class,vimeo,1.0,0.9917355371900827,0.995850622406639,121,0.06611570247933884,,,3.9893605145628155,2.666102857363488,,,False
medium_seed2023,Medium,2023,M2,known_true_class,youtube,0.9714285714285714,1.0,0.9855072463768116,34,0.5294117647058824,,,12.234699186010937,6.4745096516502665,,,False
medium_seed2023,Medium,2023,M2,known_true_class,zoiper,1.0,0.956989247311828,0.978021978021978,93,0.053763440860215055,,,3.0569600276196964,1.7551000015539628,,,False
medium_seed2023,Medium,2023,M2,unknown_true_class,netflix,,,,205,,0.5317073170731708,0.4682926829268293,10.147006738655412,6.5747531247977005,youtube,202,False
medium_seed2023,Medium,2023,M2,unknown_true_class,skype,,,,1269,,0.913317572892041,0.08668242710795902,17.540644927177794,17.129275622442172,rdp,868,False
medium_seed2023,Medium,2023,M2,unknown_true_class,ssh,,,,13563,,0.8728157487281575,0.12718425127184252,15.794734139679928,16.483333725776234,rsync,9372,False
medium_seed2024,Medium,2024,M0,known_true_class,netflix,0.9444444444444444,0.85,0.8947368421052632,20,0.1,,,24.7564875125885,16.31040668487549,,,False
medium_seed2024,Medium,2024,M0,known_true_class,rdp,0.6666666666666666,1.0,0.8,4,1.0,,,24.490148067474365,23.819079399108887,,,False
medium_seed2024,Medium,2024,M0,known_true_class,scp,0.5899280575539568,0.7161572052401747,0.6469428007889546,229,0.0,,,2.7134731175077014,2.582947254180908,,,True
medium_seed2024,Medium,2024,M0,known_true_class,sftp,0.4444444444444444,0.3132530120481928,0.3674911660777385,166,0.006024096385542169,,,2.668853090470096,2.41337788105011,,,True
medium_seed2024,Medium,2024,M0,known_true_class,skype,1.0,0.9841269841269841,0.992,126,0.09523809523809523,,,7.455774546615661,4.01684308052063,,,False
medium_seed2024,Medium,2024,M0,known_true_class,vimeo,1.0,1.0,1.0,121,0.0,,,6.608013164898581,6.357306480407715,,,False
medium_seed2024,Medium,2024,M0,known_true_class,youtube,0.9166666666666666,0.9705882352941176,0.9428571428571428,34,0.5,,,35.28951283062206,19.06516933441162,,,False
medium_seed2024,Medium,2024,M0,unknown_true_class,rsync,,,,1912,,0.002615062761506276,0.9973849372384938,2.8702759975294687,2.5620123147964478,scp,1462,True
medium_seed2024,Medium,2024,M0,unknown_true_class,ssh,,,,13563,,0.8737742387377424,0.12622576126225762,27.74610549884323,30.173023223876953,rdp,11744,False
medium_seed2024,Medium,2024,M0,unknown_true_class,zoiper,,,,939,,0.4291799787007455,0.5708200212992546,19.09646567191306,17.003299713134766,skype,825,False
medium_seed2024,Medium,2024,M1,known_true_class,netflix,0.7307692307692307,0.95,0.8260869565217391,20,0.1,,,5.262928906301575,3.1316725444255598,,,False
medium_seed2024,Medium,2024,M1,known_true_class,rdp,0.3076923076923077,1.0,0.47058823529411764,4,0.25,,,3.5569117982484544,2.850005340693344,,,False
medium_seed2024,Medium,2024,M1,known_true_class,scp,0.639344262295082,0.5109170305676856,0.5679611650485437,229,0.004366812227074236,,,0.9834622029900938,0.7809620609405267,,,True
medium_seed2024,Medium,2024,M1,known_true_class,sftp,0.4716981132075472,0.6024096385542169,0.5291005291005291,166,0.018072289156626505,,,0.9812789631521884,0.7448650577925238,,,True
medium_seed2024,Medium,2024,M1,known_true_class,skype,1.0,0.9285714285714286,0.9629629629629629,126,0.11904761904761904,,,3.338616539985061,1.9133167396318527,,,False
medium_seed2024,Medium,2024,M1,known_true_class,vimeo,1.0,1.0,1.0,121,0.024793388429752067,,,1.4243437400619956,0.8942204335223275,,,False
medium_seed2024,Medium,2024,M1,known_true_class,youtube,0.9642857142857143,0.7941176470588235,0.8709677419354839,34,0.2647058823529412,,,7.890035180670833,2.4419154157798646,,,False
medium_seed2024,Medium,2024,M1,unknown_true_class,rsync,,,,1912,,0.018305439330543932,0.981694560669456,1.0253975234982993,0.7715282352814758,scp,961,True
medium_seed2024,Medium,2024,M1,unknown_true_class,ssh,,,,13563,,0.1025584310255843,0.8974415689744157,3.1226939048500015,2.4638410811401994,rdp,12013,False
medium_seed2024,Medium,2024,M1,unknown_true_class,zoiper,,,,939,,0.7635782747603834,0.2364217252396166,14.45959540763923,14.878782016303235,skype,725,False
medium_seed2024,Medium,2024,M2,known_true_class,netflix,0.7307692307692307,0.95,0.8260869565217391,20,0.1,,,7.66978643511964,4.76878982105554,,,False
medium_seed2024,Medium,2024,M2,known_true_class,rdp,0.3076923076923077,1.0,0.47058823529411764,4,0.5,,,8.113129874397075,8.68642517065005,,,False
medium_seed2024,Medium,2024,M2,known_true_class,scp,0.639344262295082,0.5109170305676856,0.5679611650485437,229,0.004366812227074236,,,-0.10883408427732753,-0.40617972943740277,,,True
medium_seed2024,Medium,2024,M2,known_true_class,sftp,0.4716981132075472,0.6024096385542169,0.5291005291005291,166,0.012048192771084338,,,-0.04467947622809856,-0.5148501462207805,,,True
medium_seed2024,Medium,2024,M2,known_true_class,skype,1.0,0.9285714285714286,0.9629629629629629,126,0.12698412698412698,,,5.033458016343688,2.205895648093443,,,False
medium_seed2024,Medium,2024,M2,known_true_class,vimeo,1.0,1.0,1.0,121,0.024793388429752067,,,2.1815509188418063,1.1868365679652175,,,False
medium_seed2024,Medium,2024,M2,known_true_class,youtube,0.9642857142857143,0.7941176470588235,0.8709677419354839,34,0.2647058823529412,,,10.837534237780437,3.8149870584275245,,,False
medium_seed2024,Medium,2024,M2,unknown_true_class,rsync,,,,1912,,0.015690376569037656,0.9843096234309623,0.11581155670497831,-0.4166070719661816,scp,961,True
medium_seed2024,Medium,2024,M2,unknown_true_class,ssh,,,,13563,,0.12718425127184252,0.8728157487281575,6.822262407629946,4.840041781982974,rdp,12013,False
medium_seed2024,Medium,2024,M2,unknown_true_class,zoiper,,,,939,,0.8306709265175719,0.16932907348242812,28.24736051321843,27.75747048356233,skype,725,False
medium_seed2025,Medium,2025,M0,known_true_class,netflix,0.9375,0.75,0.8333333333333334,20,0.4,,,8.686308193206788,6.968944787979126,,,False
medium_seed2025,Medium,2025,M0,known_true_class,rdp,1.0,0.75,0.8571428571428571,4,1.0,,,14.874334335327148,13.583183288574219,,,False
medium_seed2025,Medium,2025,M0,known_true_class,rsync,0.5,0.005235602094240838,0.010362694300518135,191,0.020942408376963352,,,1.396980039112231,0.9521657824516296,,,True
medium_seed2025,Medium,2025,M0,known_true_class,scp,0.5461165048543689,0.982532751091703,0.7020280811232449,229,0.013100436681222707,,,1.3135015477780172,0.948177695274353,,,True
medium_seed2025,Medium,2025,M0,known_true_class,skype,0.9767441860465116,1.0,0.9882352941176471,126,0.05555555555555555,,,2.3594352839485047,1.3520920276641846,,,False
medium_seed2025,Medium,2025,M0,known_true_class,ssh,0.9963235294117647,0.9992625368731564,0.9977908689248896,1356,0.028023598820058997,,,1.7713706128540996,1.2991600036621094,,,False
medium_seed2025,Medium,2025,M0,known_true_class,youtube,0.868421052631579,0.9705882352941176,0.9166666666666666,34,0.38235294117647056,,,7.481417487649357,6.19060754776001,,,False
medium_seed2025,Medium,2025,M0,unknown_true_class,sftp,,,,1668,,0.022781774580335732,0.9772182254196643,1.3523926976130163,0.8878195285797119,scp,1624,True
medium_seed2025,Medium,2025,M0,unknown_true_class,vimeo,,,,1218,,0.8366174055829229,0.16338259441707717,9.446362691168323,9.0888671875,youtube,1123,False
medium_seed2025,Medium,2025,M0,unknown_true_class,zoiper,,,,939,,0.1597444089456869,0.8402555910543131,4.688343987297326,2.665269374847412,skype,827,False
medium_seed2025,Medium,2025,M1,known_true_class,netflix,0.9375,0.75,0.8333333333333334,20,0.25,,,1.3141626409111042,0.941450407578161,,,False
medium_seed2025,Medium,2025,M1,known_true_class,rdp,1.0,1.0,1.0,4,0.25,,,2.9037284669542966,1.2654632398072776,,,False
medium_seed2025,Medium,2025,M1,known_true_class,rsync,0.47735191637630664,0.7172774869109948,0.5732217573221757,191,0.02617801047120419,,,0.3085106314580232,0.09965603788365324,,,True
medium_seed2025,Medium,2025,M1,known_true_class,scp,0.5984251968503937,0.3318777292576419,0.42696629213483145,229,0.017467248908296942,,,0.2604990143114855,0.10102248777986521,,,True
medium_seed2025,Medium,2025,M1,known_true_class,skype,0.984375,1.0,0.9921259842519685,126,0.06349206349206349,,,0.780368827149139,0.2828047129333077,,,False
medium_seed2025,Medium,2025,M1,known_true_class,ssh,0.9963235294117647,0.9992625368731564,0.9977908689248896,1356,0.03023598820058997,,,0.2540157470527212,0.03480605552874415,,,False
medium_seed2025,Medium,2025,M1,known_true_class,youtube,0.868421052631579,0.9705882352941176,0.9166666666666666,34,0.20588235294117646,,,1.0349943563313138,0.42774891802929754,,,False
medium_seed2025,Medium,2025,M1,unknown_true_class,sftp,,,,1668,,0.02577937649880096,0.9742206235011991,0.29533217224286223,0.09868161607441178,rsync,1186,True
medium_seed2025,Medium,2025,M1,unknown_true_class,vimeo,,,,1218,,0.4688013136288998,0.5311986863711001,2.294185050450388,1.9686365233820626,youtube,1119,False
medium_seed2025,Medium,2025,M1,unknown_true_class,zoiper,,,,939,,0.46219382321618746,0.5378061767838126,2.8673229267102758,1.908136699813268,skype,805,False
medium_seed2025,Medium,2025,M2,known_true_class,netflix,0.9375,0.75,0.8333333333333334,20,0.25,,,36.06383701169064,29.972164225817387,,,False
medium_seed2025,Medium,2025,M2,known_true_class,rdp,1.0,1.0,1.0,4,0.5,,,91.87521451542659,60.24749578402837,,,False
medium_seed2025,Medium,2025,M2,known_true_class,rsync,0.47735191637630664,0.7172774869109948,0.5732217573221757,191,0.02617801047120419,,,7.337080872644894,2.3302612757911283,,,True
medium_seed2025,Medium,2025,M2,known_true_class,scp,0.5984251968503937,0.3318777292576419,0.42696629213483145,229,0.017467248908296942,,,6.068328912449412,2.3594616017045738,,,True
medium_seed2025,Medium,2025,M2,known_true_class,skype,0.984375,1.0,0.9921259842519685,126,0.07142857142857142,,,20.50306793748215,8.92134335725455,,,False
medium_seed2025,Medium,2025,M2,known_true_class,ssh,0.9963235294117647,0.9992625368731564,0.9977908689248896,1356,0.03023598820058997,,,4.1193965627608575,-0.5231712008095508,,,False
medium_seed2025,Medium,2025,M2,known_true_class,youtube,0.868421052631579,0.9705882352941176,0.9166666666666666,34,0.23529411764705882,,,29.344958133264008,16.615385397036547,,,False
medium_seed2025,Medium,2025,M2,unknown_true_class,sftp,,,,1668,,0.02817745803357314,0.9718225419664268,6.59486519065314,1.9827924788282307,rsync,1186,True
medium_seed2025,Medium,2025,M2,unknown_true_class,vimeo,,,,1218,,0.6510673234811166,0.34893267651888343,77.68524618680912,70.09980628840526,youtube,1119,False
medium_seed2025,Medium,2025,M2,unknown_true_class,zoiper,,,,939,,0.6272630457933972,0.37273695420660274,94.88880806465863,78.47879817656928,skype,805,False
medium_seed2026,Medium,2026,M0,known_true_class,netflix,1.0,0.8,0.8888888888888888,20,0.25,,,9.820291686058045,4.026312589645386,,,False
medium_seed2026,Medium,2026,M0,known_true_class,rdp,0.75,0.75,0.75,4,1.0,,,27.902495861053467,22.786697387695312,,,False
medium_seed2026,Medium,2026,M0,known_true_class,rsync,1.0,0.9685863874345549,0.9840425531914894,191,0.06282722513089005,,,1.6639771171265247,0.9401756525039673,,,True
medium_seed2026,Medium,2026,M0,known_true_class,skype,0.984251968503937,0.9920634920634921,0.9881422924901185,126,0.07936507936507936,,,3.5350850688086615,1.6859843730926514,,,False
medium_seed2026,Medium,2026,M0,known_true_class,ssh,0.9955914768552535,0.9992625368731564,0.9974236290025764,1356,0.036135693215339236,,,1.0793255193922724,0.6289123594760895,,,False
medium_seed2026,Medium,2026,M0,known_true_class,vimeo,0.968,1.0,0.983739837398374,121,0.024793388429752067,,,1.9052370018210292,1.2953238487243652,,,False
medium_seed2026,Medium,2026,M0,known_true_class,zoiper,0.989247311827957,0.989247311827957,0.989247311827957,93,0.043010752688172046,,,3.057258217565475,1.710850477218628,,,False
medium_seed2026,Medium,2026,M0,unknown_true_class,scp,,,,2290,,0.03842794759825328,0.9615720524017467,1.549231612396032,0.9512510299682617,rsync,2252,True
medium_seed2026,Medium,2026,M0,unknown_true_class,sftp,,,,1668,,0.044964028776978415,0.9550359712230215,1.6540698928298425,0.9953338205814362,rsync,1630,True
medium_seed2026,Medium,2026,M0,unknown_true_class,youtube,,,,341,,0.4398826979472141,0.5601173020527859,10.275187579417858,5.52579402923584,netflix,252,False
medium_seed2026,Medium,2026,M1,known_true_class,netflix,0.8333333333333334,1.0,0.9090909090909091,20,0.25,,,2.623552177491981,0.8219603130725825,,,False
medium_seed2026,Medium,2026,M1,known_true_class,rdp,0.8,1.0,0.8888888888888888,4,1.0,,,9.249214180768332,8.424499743655295,,,False
medium_seed2026,Medium,2026,M1,known_true_class,rsync,1.0,0.9685863874345549,0.9840425531914894,191,0.05235602094240838,,,0.5423539996691745,0.22165142793130138,,,True
medium_seed2026,Medium,2026,M1,known_true_class,skype,0.9919354838709677,0.9761904761904762,0.984,126,0.09523809523809523,,,1.459792184324425,0.7762847854315165,,,False
medium_seed2026,Medium,2026,M1,known_true_class,ssh,0.9955914768552535,0.9992625368731564,0.9974236290025764,1356,0.03687315634218289,,,0.23811632933483193,0.013112432835501047,,,False
medium_seed2026,Medium,2026,M1,known_true_class,vimeo,1.0,0.9834710743801653,0.9916666666666667,121,0.04132231404958678,,,0.3886050555200185,0.13635676967551447,,,False
medium_seed2026,Medium,2026,M1,known_true_class,zoiper,0.989247311827957,0.989247311827957,0.989247311827957,93,0.043010752688172046,,,0.9464951573647636,0.3500982061773102,,,False
medium_seed2026,Medium,2026,M1,unknown_true_class,scp,,,,2290,,0.04017467248908297,0.959825327510917,0.4792846445180451,0.20255975403294868,rsync,2252,True
medium_seed2026,Medium,2026,M1,unknown_true_class,sftp,,,,1668,,0.049760191846522785,0.9502398081534772,0.5294480987585133,0.18708052523302854,rsync,1630,True
medium_seed2026,Medium,2026,M1,unknown_true_class,youtube,,,,341,,0.30498533724340177,0.6950146627565983,3.2751205066126126,0.8598236015482658,netflix,301,False
medium_seed2026,Medium,2026,M2,known_true_class,netflix,0.8333333333333334,1.0,0.9090909090909091,20,0.25,,,124.6561900671575,46.32723945686173,,,False
medium_seed2026,Medium,2026,M2,known_true_class,rdp,0.8,1.0,0.8888888888888888,4,1.0,,,470.0841920929693,430.487143381742,,,False
medium_seed2026,Medium,2026,M2,known_true_class,rsync,1.0,0.9685863874345549,0.9840425531914894,191,0.06806282722513089,,,26.29661195454222,11.32985658975823,,,True
medium_seed2026,Medium,2026,M2,known_true_class,skype,0.9919354838709677,0.9761904761904762,0.984,126,0.1111111111111111,,,74.07507404281884,40.07984957401947,,,False
medium_seed2026,Medium,2026,M2,known_true_class,ssh,0.9955914768552535,0.9992625368731564,0.9974236290025764,1356,0.03687315634218289,,,9.51021706675868,-0.516089208269022,,,False
medium_seed2026,Medium,2026,M2,known_true_class,vimeo,1.0,0.9834710743801653,0.9916666666666667,121,0.04132231404958678,,,24.48982259025588,12.424202020510993,,,False
medium_seed2026,Medium,2026,M2,known_true_class,zoiper,0.989247311827957,0.989247311827957,0.989247311827957,93,0.053763440860215055,,,48.72290178732238,21.42679988980651,,,False
medium_seed2026,Medium,2026,M2,unknown_true_class,scp,,,,2290,,0.04104803493449782,0.9589519650655022,23.726882081566362,10.720316876524546,rsync,2252,True
medium_seed2026,Medium,2026,M2,unknown_true_class,sftp,,,,1668,,0.050359712230215826,0.9496402877697842,25.859912943100273,10.1365453852049,rsync,1630,True
medium_seed2026,Medium,2026,M2,unknown_true_class,youtube,,,,341,,0.3313782991202346,0.6686217008797654,165.24834478593834,55.49320206344432,netflix,301,False
high_seed2022,High,2022,M0,known_true_class,rsync,0.6412213740458015,0.8795811518324608,0.7417218543046358,191,0.09947643979057591,,,8.53980979120544,7.657358646392822,,,True
high_seed2022,High,2022,M0,known_true_class,sftp,0.7912087912087912,0.43373493975903615,0.5603112840466926,166,0.09036144578313253,,,7.157607811043062,7.403056859970093,,,True
high_seed2022,High,2022,M0,known_true_class,ssh,0.9970588235294118,1.0,0.9985272459499264,1356,0.028023598820058997,,,1.7057480138223784,0.934333086013794,,,False
high_seed2022,High,2022,M0,known_true_class,vimeo,1.0,0.9504132231404959,0.9745762711864406,121,0.049586776859504134,,,4.05876836279207,0.6076942086219788,,,False
high_seed2022,High,2022,M0,known_true_class,youtube,0.85,1.0,0.918918918918919,34,0.35294117647058826,,,19.12475156433442,2.132863163948059,,,False
high_seed2022,High,2022,M0,known_true_class,zoiper,1.0,1.0,1.0,93,0.021505376344086023,,,2.2155842697748573,1.299088478088379,,,False
high_seed2022,High,2022,M0,unknown_true_class,netflix,,,,205,,0.16585365853658537,0.8341463414634146,12.926166175632941,1.938758134841919,youtube,194,False
high_seed2022,High,2022,M0,unknown_true_class,rdp,,,,44,,0.7272727272727273,0.2727272727272727,23.166008234024048,22.796364784240723,zoiper,37,False
high_seed2022,High,2022,M0,unknown_true_class,scp,,,,2290,,0.0943231441048035,0.9056768558951965,7.956761467612987,7.61297345161438,rsync,1878,True
high_seed2022,High,2022,M0,unknown_true_class,skype,,,,1269,,0.9267139479905437,0.07328605200945626,17.886067033095845,16.311344146728516,zoiper,596,False
high_seed2022,High,2022,M1,known_true_class,rsync,0.628099173553719,0.7958115183246073,0.7020785219399538,191,0.041884816753926704,,,0.5381428704124496,0.2143050701080158,,,True
high_seed2022,High,2022,M1,known_true_class,sftp,0.6031746031746031,0.4578313253012048,0.5205479452054794,166,0.10240963855421686,,,0.5442948839417069,0.27476407975182515,,,True
high_seed2022,High,2022,M1,known_true_class,ssh,0.9992565055762082,0.9911504424778761,0.9951869677897075,1356,0.028023598820058997,,,0.23492175056036008,0.02104619627433251,,,False
high_seed2022,High,2022,M1,known_true_class,vimeo,1.0,0.9504132231404959,0.9745762711864406,121,0.05785123966942149,,,0.9184112815272043,0.08205711173353038,,,False
high_seed2022,High,2022,M1,known_true_class,youtube,0.85,1.0,0.918918918918919,34,0.4411764705882353,,,4.6910356532875905,1.1208713255659801,,,False
high_seed2022,High,2022,M1,known_true_class,zoiper,1.0,1.0,1.0,93,0.021505376344086023,,,0.4272387703427522,0.1425163969799954,,,False
high_seed2022,High,2022,M1,unknown_true_class,netflix,,,,205,,0.3073170731707317,0.6926829268292682,3.8124574609545228,0.9957202747225097,youtube,196,False
high_seed2022,High,2022,M1,unknown_true_class,rdp,,,,44,,1.0,0.0,11.149723028843605,11.113195546488589,zoiper,27,False
high_seed2022,High,2022,M1,unknown_true_class,scp,,,,2290,,0.06026200873362445,0.9397379912663756,0.4872954166094715,0.22648560436641446,rsync,1749,True
high_seed2022,High,2022,M1,unknown_true_class,skype,,,,1269,,0.9621749408983451,0.037825059101654845,7.762031432868811,7.501681153527295,zoiper,528,False
high_seed2022,High,2022,M2,known_true_class,rsync,0.628099173553719,0.7958115183246073,0.7020785219399538,191,0.03664921465968586,,,19.934901637453564,9.577601767699498,,,True
high_seed2022,High,2022,M2,known_true_class,sftp,0.6031746031746031,0.4578313253012048,0.5205479452054794,166,0.07228915662650602,,,19.064270754311313,11.67201299944439,,,True
high_seed2022,High,2022,M2,known_true_class,ssh,0.9992565055762082,0.9911504424778761,0.9951869677897075,1356,0.028023598820058997,,,5.505222579632618,-0.5037226332622808,,,False
high_seed2022,High,2022,M2,known_true_class,vimeo,1.0,0.9504132231404959,0.9745762711864406,121,0.05785123966942149,,,31.26011766208038,9.681621753407466,,,False
high_seed2022,High,2022,M2,known_true_class,youtube,0.85,1.0,0.918918918918919,34,0.47058823529411764,,,137.09143782869975,38.89034938492152,,,False
high_seed2022,High,2022,M2,known_true_class,zoiper,1.0,1.0,1.0,93,0.021505376344086023,,,16.73045047648815,7.534623224364434,,,False
high_seed2022,High,2022,M2,unknown_true_class,netflix,,,,205,,0.4975609756097561,0.5024390243902439,121.49527290079997,41.85055086267667,youtube,196,False
high_seed2022,High,2022,M2,unknown_true_class,rdp,,,,44,,1.0,0.0,381.6051280203576,382.17924232517385,zoiper,27,False
high_seed2022,High,2022,M2,unknown_true_class,scp,,,,2290,,0.06506550218340611,0.9349344978165939,18.047840815798896,10.516717822152344,rsync,1749,True
high_seed2022,High,2022,M2,unknown_true_class,skype,,,,1269,,0.9992119779353822,0.0007880220646178094,276.8248516600923,267.3887113981817,zoiper,528,False
high_seed2023,High,2023,M0,known_true_class,rdp,1.0,1.0,1.0,4,1.0,,,34.03951168060303,34.34606170654297,,,False
high_seed2023,High,2023,M0,known_true_class,scp,0.6704119850187266,0.7816593886462883,0.7217741935483871,229,0.034934497816593885,,,2.6578972943485044,2.4317073822021484,,,True
high_seed2023,High,2023,M0,known_true_class,sftp,0.6062992125984252,0.463855421686747,0.5255972696245734,166,0.03614457831325301,,,2.9072433997349565,2.405786395072937,,,True
high_seed2023,High,2023,M0,known_true_class,vimeo,0.9918032786885246,1.0,0.9958847736625515,121,0.024793388429752067,,,2.223609431223436,1.60906982421875,,,False
high_seed2023,High,2023,M0,known_true_class,youtube,1.0,0.9705882352941176,0.9850746268656716,34,0.38235294117647056,,,19.764655905611374,3.188044786453247,,,False
high_seed2023,High,2023,M0,known_true_class,zoiper,0.9893617021276596,1.0,0.9946524064171123,93,0.053763440860215055,,,2.265678817866951,1.1902997493743896,,,False
high_seed2023,High,2023,M0,unknown_true_class,netflix,,,,205,,0.24390243902439024,0.7560975609756098,11.919773150071865,3.155764579772949,youtube,192,False
high_seed2023,High,2023,M0,unknown_true_class,rsync,,,,1912,,0.04079497907949791,0.9592050209205021,2.7239016375531713,2.3977913856506348,scp,1565,True
high_seed2023,High,2023,M0,unknown_true_class,skype,,,,1269,,0.9377462568951931,0.062253743104806934,24.599128673074752,25.93447494506836,rdp,608,False
high_seed2023,High,2023,M0,unknown_true_class,ssh,,,,13563,,0.9494212194942122,0.050578780505787804,25.26509985503287,27.602514266967773,rdp,10764,False
high_seed2023,High,2023,M1,known_true_class,rdp,0.8,1.0,0.8888888888888888,4,0.5,,,5.3030028523297394,5.1878656355857915,,,False
high_seed2023,High,2023,M1,known_true_class,scp,0.6882591093117408,0.74235807860262,0.7142857142857143,229,0.017467248908296942,,,0.637458660802998,0.4044884760442554,,,True
high_seed2023,High,2023,M1,known_true_class,sftp,0.5986394557823129,0.5301204819277109,0.5623003194888179,166,0.04819277108433735,,,0.8557601474711579,0.42414982661086603,,,True
high_seed2023,High,2023,M1,known_true_class,vimeo,1.0,0.9917355371900827,0.995850622406639,121,0.04132231404958678,,,1.092093857285324,0.6925167144101743,,,False
high_seed2023,High,2023,M1,known_true_class,youtube,0.9714285714285714,1.0,0.9855072463768116,34,0.4117647058823529,,,6.262708017279842,2.2135568102730234,,,False
high_seed2023,High,2023,M1,known_true_class,zoiper,1.0,1.0,1.0,93,0.043010752688172046,,,1.1262492903543975,0.5935810149636234,,,False
high_seed2023,High,2023,M1,unknown_true_class,netflix,,,,205,,0.22926829268292684,0.7707317073170732,4.186339940120416,1.4076328425860813,youtube,203,False
high_seed2023,High,2023,M1,unknown_true_class,rsync,,,,1912,,0.026673640167364017,0.9733263598326359,0.6273473654891777,0.36814818755044315,scp,1430,True
high_seed2023,High,2023,M1,unknown_true_class,skype,,,,1269,,0.8873128447596532,0.11268715524034673,9.234497926732473,8.184939202897832,rdp,885,False
high_seed2023,High,2023,M1,unknown_true_class,ssh,,,,13563,,0.9371820393718204,0.06281796062817961,9.032768702136327,9.065393584000239,rdp,10922,False
high_seed2023,High,2023,M2,known_true_class,rdp,0.8,1.0,0.8888888888888888,4,1.0,,,19.443292196790402,19.110725400193587,,,False
high_seed2023,High,2023,M2,known_true_class,scp,0.6882591093117408,0.74235807860262,0.7142857142857143,229,0.026200873362445413,,,0.22295924005343726,-0.4535325908873062,,,True
high_seed2023,High,2023,M2,known_true_class,sftp,0.5986394557823129,0.5301204819277109,0.5623003194888179,166,0.04216867469879518,,,0.5975024192918782,-0.3953340940580601,,,True
high_seed2023,High,2023,M2,known_true_class,vimeo,1.0,0.9917355371900827,0.995850622406639,121,0.049586776859504134,,,2.7933760064486868,1.7302022680613,,,False
high_seed2023,High,2023,M2,known_true_class,youtube,0.9714285714285714,1.0,0.9855072463768116,34,0.5,,,15.468767191633223,7.106649218795145,,,False
high_seed2023,High,2023,M2,known_true_class,zoiper,1.0,1.0,1.0,93,0.053763440860215055,,,1.8549530650773913,0.2584214041784373,,,False
high_seed2023,High,2023,M2,unknown_true_class,netflix,,,,205,,0.3170731707317073,0.6829268292682927,11.507698972222142,5.0611576328781,youtube,203,False
high_seed2023,High,2023,M2,unknown_true_class,rsync,,,,1912,,0.027719665271966527,0.9722803347280334,0.2545578117000582,-0.49808175000150967,scp,1430,True
high_seed2023,High,2023,M2,unknown_true_class,skype,,,,1269,,0.9385342789598109,0.061465721040189124,30.89015247319234,28.635763968087424,rdp,885,False
high_seed2023,High,2023,M2,unknown_true_class,ssh,,,,13563,,0.9530339895303399,0.046966010469660105,28.811248635080695,28.906569780732042,rdp,10922,False
high_seed2024,High,2024,M0,known_true_class,netflix,1.0,0.8,0.8888888888888888,20,0.2,,,8.796705627441407,5.080306053161621,,,False
high_seed2024,High,2024,M0,known_true_class,rdp,1.0,1.0,1.0,4,1.0,,,20.852656602859497,21.03689479827881,,,False
high_seed2024,High,2024,M0,known_true_class,scp,0.6872727272727273,0.8253275109170306,0.75,229,0.004366812227074236,,,2.939361402561571,2.745800495147705,,,True
high_seed2024,High,2024,M0,known_true_class,sftp,0.6557377049180327,0.4819277108433735,0.5555555555555556,166,0.012048192771084338,,,3.05288945623191,2.7714818716049194,,,True
high_seed2024,High,2024,M0,known_true_class,skype,1.0,0.9841269841269841,0.992,126,0.09523809523809523,,,3.839567581339488,1.536666214466095,,,False
high_seed2024,High,2024,M0,known_true_class,youtube,0.8947368421052632,1.0,0.9444444444444444,34,0.20588235294117646,,,10.997739616562338,3.388336658477783,,,False
high_seed2024,High,2024,M0,unknown_true_class,rsync,,,,1912,,0.014121338912133892,0.9858786610878661,3.0264890298683773,2.7814136743545532,scp,1544,True
high_seed2024,High,2024,M0,unknown_true_class,ssh,,,,13563,,0.9214038192140382,0.07859618078596181,19.234613342217653,20.39651107788086,rdp,8660,False
