protocol_id,class,local_label,train_support,val_support,precision,recall,f1,minority_class,native_precision,native_recall,native_f1,native_support,delta_precision_our_minus_native,delta_recall_our_minus_native,delta_f1_our_minus_native
medium_seed2023,youtube,5,273,34,0.8947368421052632,1.0,0.9444444444444444,True,0.8947368421052632,1.0,0.9444444444444444,34,0.0,0.0,0.0
medium_seed2023,zoiper,6,753,93,1.0,1.0,1.0,True,0.989247311827957,0.989247311827957,0.989247311827957,93,0.010752688172043001,0.010752688172043001,0.010752688172043001
medium_seed2024,netflix,0,165,20,0.40625,0.65,0.5000000000000001,True,0.9411764705882352,0.8,0.8648648648648649,20,-0.5349264705882352,-0.15000000000000002,-0.3648648648648648
medium_seed2024,rdp,1,36,4,0.5,0.75,0.6,True,1.0,1.0,1.0,4,-0.5,-0.25,-0.4
medium_seed2024,scp,2,1832,229,0.6158940397350994,0.8122270742358079,0.7005649717514124,False,0.6453900709219859,0.7947598253275109,0.7123287671232876,229,-0.029496031186886484,0.017467248908296984,-0.011763795371875219
medium_seed2024,sftp,3,1336,166,0.5376344086021505,0.3012048192771084,0.3861003861003861,False,0.584070796460177,0.3975903614457831,0.4731182795698925,166,-0.04643638785802651,-0.09638554216867468,-0.08701789346950639
medium_seed2024,skype,4,1017,126,0.992,0.984126984126984,0.98804780876494,False,0.9921259842519684,1.0,0.9960474308300395,126,-0.000125984251968414,-0.01587301587301604,-0.007999622065099521
medium_seed2024,vimeo,5,976,121,1.0,0.9917355371900828,0.995850622406639,False,1.0,0.9917355371900828,0.995850622406639,121,0.0,0.0,0.0
medium_seed2024,youtube,6,273,34,0.7272727272727273,0.4705882352941176,0.5714285714285714,True,0.8918918918918919,0.9705882352941176,0.9295774647887324,34,-0.1646191646191646,-0.5,-0.358148893360161
medium_seed2025,netflix,0,165,20,0.7222222222222222,0.65,0.6842105263157895,True,1.0,0.8,0.8888888888888888,20,-0.2777777777777778,-0.15000000000000002,-0.20467836257309935
medium_seed2025,rdp,1,36,4,1.0,0.75,0.8571428571428571,True,1.0,0.5,0.6666666666666666,4,0.0,0.25,0.19047619047619047
medium_seed2025,rsync,2,1530,191,0.375,0.031413612565445,0.0579710144927536,False,1.0,0.0052356020942408,0.0104166666666666,191,-0.625,0.026178010471204195,0.047554347826087
medium_seed2025,scp,3,1832,229,0.5420792079207921,0.9563318777292577,0.6919431279620853,False,0.5447941888619855,0.982532751091703,0.7009345794392523,229,-0.002714980941193379,-0.026200873362445365,-0.008991451477166956
medium_seed2025,skype,4,1017,126,0.9767441860465116,1.0,0.988235294117647,False,0.9692307692307692,1.0,0.984375,126,0.0075134168157423575,0.0,0.0038602941176469896
medium_seed2025,ssh,5,10851,1356,1.0,0.9992625368731564,0.99963113242346,False,0.9955914768552536,0.9992625368731564,0.9974236290025764,1356,0.004408523144746379,0.0,0.0022075034208836053
