replicate,delta_unknown_far_multi_minus_single,delta_auroc_multi_minus_single,delta_auprc_multi_minus_single
854,-0.021928973413545508,-0.01039892035233314,-0.004337591708506894
855,-0.02289928197166699,-0.009050431488838884,-0.0029853884146463505
856,-0.022608189404230553,-0.009795268036020377,-0.0025367453855277278
857,-0.023190374539103442,-0.00915101381723904,-0.0029605903199425576
858,-0.022026004269357663,-0.010277597222944412,-0.003690872602913675
859,-0.023772559673976318,-0.009283182384856925,-0.0030195617504396033
860,-0.02047351057636329,-0.009072966876825017,-0.0024858765007350625
861,-0.02289928197166699,-0.009333066373855892,-0.00298983960027166
862,-0.02357849796235202,-0.009416454347001113,-0.0031651868395070615
863,-0.02289928197166699,-0.009398888004525707,-0.0026560364652564727
864,-0.02086163399961187,-0.009600721232952747,-0.0025679350871982143
865,-0.025033960799534252,-0.009253988928303092,-0.002606016087613794
866,-0.02319037453910343,-0.009413003411499865,-0.002393630298033411
867,-0.02338443625072774,-0.009314245831223422,-0.0028867935795534594
868,-0.02222006598098196,-0.009664976998496999,-0.0027015465317660192
869,-0.02280225111585485,-0.009236327075595074,-0.0022899568109973067
870,-0.02396662138560063,-0.00880044853615869,-0.001995577742903043
871,-0.02464583737628566,-0.008959196596075691,-0.0021596302299183856
872,-0.023966621385600614,-0.009545802849336593,-0.003563329825735373
873,-0.024160683097224925,-0.00971683402782264,-0.003816341447393956
874,-0.02202600426935765,-0.008775316777907993,-0.0005650893109352406
875,-0.024257713953037066,-0.008793355644691192,-0.002431679171276735
876,-0.02464583737628566,-0.009710937527687036,-0.002642567956525732
877,-0.024451775664661363,-0.009843312196332499,-0.003607648729322399
878,-0.02581020764603144,-0.008796472294379298,-0.00216681040439759
879,-0.0247428682320978,-0.008900437695747443,-0.002428825243238175
880,-0.02338443625072774,-0.0096687622198115,-0.002884352388447864
881,-0.02416068309722491,-0.009280711685950904,-0.0027752772842851714
882,-0.021249757422860477,-0.009611637047142407,-0.0030831546037156654
883,-0.022026004269357663,-0.009868680216736925,-0.003593809878358667
884,-0.026489423636716483,-0.01000337226523107,-0.003298756891250809
885,-0.023772559673976332,-0.00980977051077847,-0.002712825209869263
886,-0.023869590529788473,-0.009010372486638829,-0.002404643378275062
887,-0.026295361925092173,-0.00924057979436288,-0.002237967774057381
888,-0.02416068309722491,-0.010011623846622908,-0.0027099731754846035
889,-0.023093343683291287,-0.009628326203536264,-0.003001226174459637
890,-0.021346788278672618,-0.009317211675281434,-0.002330534014860275
891,-0.02406365224141277,-0.009459778291092236,-0.003325452025978781
892,-0.022220065980981946,-0.009428219699573637,-0.00256112563203581
893,-0.022026004269357663,-0.009412523346910784,-0.0029490267272107573
894,-0.024839899087909956,-0.00982573077329374,-0.0036368213923757553
895,-0.02163788084610907,-0.009113209359208563,-0.0030797994718183563
896,-0.02047351057636329,-0.008932184794303466,-0.0020909445684209604
897,-0.024451775664661363,-0.010133723625006419,-0.0035212024863328084
898,-0.020958664855424025,-0.009380431908832532,-0.0028709795741900246
899,-0.022220065980981946,-0.009674068064562724,-0.003976359471612123
900,-0.024257713953037066,-0.009578537724769687,-0.0030012084579083
901,-0.02222006598098196,-0.008626876282806117,-0.002714095267888017
902,-0.02319037453910343,-0.009917769962750844,-0.003248867496329133
903,-0.02222006598098196,-0.009351919591041202,-0.0023912416704119366
904,-0.02522802251115855,-0.00981832621685752,-0.002862217973313652
905,-0.022996312827479132,-0.009399805405441719,-0.002487629494970167
906,-0.02280225111585485,-0.009862710827213461,-0.00396747000205977
907,-0.023287405394915583,-0.009642147539532075,-0.004049052541561404
908,-0.0198913254414904,-0.009790836863923569,-0.003771608196238785
909,-0.021540849990296915,-0.009441875149376,-0.0032207521040745757
910,-0.023869590529788473,-0.008837529127164956,-0.0015785841068662876
911,-0.02047351057636329,-0.010156940151755167,-0.003460370475698804
912,-0.023093343683291287,-0.008825803989427117,-0.001977503460822705
913,-0.02018241800892684,-0.009402356534017109,-0.0023879604425555145
914,-0.023287405394915583,-0.009322919668379392,-0.002962100894126296
915,-0.023869590529788473,-0.009175994769859641,-0.0035683422245861296
916,-0.02115272656704832,-0.009173953866999374,-0.0022062317110960183
917,-0.022414127692606242,-0.009102675585948239,-0.0023981426421767482
918,-0.023287405394915583,-0.009291112247571065,-0.0027853799118440214
919,-0.021249757422860477,-0.009212469624918396,-0.0021570237898345113
920,-0.02532505336697069,-0.009867295318367275,-0.0033689781411377906
921,-0.02357849796235202,-0.009137076863593663,-0.0020859072281250723
922,-0.0223170968367941,-0.009066391751354375,-0.0019629193983026205
923,-0.023287405394915583,-0.009309241597732276,-0.003741314330039325
924,-0.02289928197166699,-0.008897740788396225,-0.0027400154326657766
925,-0.023578497962352035,-0.008673178638091139,-0.0020504507520440196
926,-0.0223170968367941,-0.009801898456888836,-0.0036789260726689532
927,-0.0247428682320978,-0.01008762737074953,-0.0036940496808058887
928,-0.024742868232097814,-0.00968400615558429,-0.0031906253643356752
929,-0.022511158548418397,-0.01008056966726223,-0.004352944558442817
930,-0.023675528818164177,-0.00982529595039383,-0.0033512986548188683
931,-0.020279448864738994,-0.009305667504299842,-0.0029696473267480927
932,-0.02338443625072774,-0.009288659142655309,-0.0030835079040073543
933,-0.020958664855424025,-0.00965309602827491,-0.0031573050812732095
934,-0.023190374539103442,-0.009112937909074414,-0.0022917187036135545
935,-0.02076460314379973,-0.010402210428495873,-0.004097417654879032
936,-0.024548806520473518,-0.009122674925922336,-0.0019050555189882301
937,-0.02435474480884922,-0.009221349563102277,-0.0017487780294469513
938,-0.021540849990296915,-0.010179691694477966,-0.003631215123015785
939,-0.024936929943722097,-0.00915113194831596,-0.0033039009937262387
940,-0.022123035125169804,-0.009665600328434665,-0.002934445515304196
941,-0.02047351057636329,-0.010557321559301003,-0.004940979791943634
942,-0.022123035125169804,-0.009062888033882555,-0.002014052173335723
943,-0.02144381913448476,-0.009671496828570048,-0.0026355457651973113
944,-0.024257713953037066,-0.009322655758526754,-0.0026759683365952247
945,-0.021443819134484773,-0.009955722712984283,-0.003070133101017558
946,-0.019794294585678246,-0.009622681046117632,-0.0031087004676516594
947,-0.02357849796235202,-0.010465026000273103,-0.0040500179690246
948,-0.022705220260042694,-0.009103688497096973,-0.0016881489601739963
949,-0.020667572287987573,-0.008860192699936764,-0.002130549758231459
950,-0.022802251115854835,-0.009279666100248996,-0.00227277824219696
951,-0.02406365224141277,-0.009211783459301626,-0.0021402243275983057
952,-0.02406365224141277,-0.00927772070762134,-0.0024665979844666897
953,-0.0198913254414904,-0.00973435764203634,-0.0038538515814656726
954,-0.020570541432175432,-0.009708881544263859,-0.003197366854483019
955,-0.024839899087909956,-0.00926617150978526,-0.002345633161528138
956,-0.022511158548418397,-0.009385031480549588,-0.0017058238018256011
957,-0.023675528818164177,-0.009143800281267711,-0.002432328953412166
958,-0.023287405394915583,-0.00868183990811111,-0.0016409850628030798
959,-0.022026004269357663,-0.009530594101544332,-0.003138846022557207
960,-0.02357849796235202,-0.009141437659729967,-0.0023391968872678026
961,-0.02202600426935765,-0.009874978865219375,-0.0038438462493527448
962,-0.023772559673976332,-0.00969728961816585,-0.0026969278723635304
963,-0.021346788278672618,-0.009275340492093331,-0.002080140316039314
964,-0.025616145934407142,-0.009761103020528572,-0.0028398077316128534
965,-0.02222006598098196,-0.009493244573831272,-0.0029271177407564908
966,-0.023675528818164177,-0.009314977238529254,-0.002640070074768963
967,-0.026392392780904328,-0.009167167613646443,-0.0021794289626653196
968,-0.023675528818164177,-0.009692159713316606,-0.003380022497024404
969,-0.023869590529788473,-0.009980047661113933,-0.0037590207692793642
970,-0.02348146710653988,-0.010296302147927094,-0.0037147185402234273
971,-0.02173491170192121,-0.010383131002865253,-0.0035717666629196954
972,-0.022123035125169804,-0.009407810670971295,-0.002857591207708343
973,-0.021249757422860477,-0.00903353874484425,-0.0028035009618386786
974,-0.021637880846109056,-0.00910598074267388,-0.003464871964940386
975,-0.025713176790219283,-0.00925415732792323,-0.0028549236525463595
976,-0.02289928197166699,-0.009448668943010663,-0.002678365104348379
977,-0.023869590529788473,-0.00911393071280564,-0.001967856776579957
978,-0.022996312827479132,-0.008727016248024855,-0.0023426746634793716
979,-0.021831942557733353,-0.009120113743638414,-0.0023139364081901093
980,-0.023384436250727725,-0.009800103869891275,-0.0029838690884581576
981,-0.020376479720551136,-0.00915764423810761,-0.0027892285595753075
982,-0.021540849990296915,-0.0109708607580703,-0.003391313260382667
983,-0.02435474480884922,-0.009690933160858672,-0.002924643243361613
984,-0.025519115078594987,-0.010325199020075115,-0.003788236086507135
985,-0.020958664855424025,-0.008798704217704234,-0.0026477568516445338
986,-0.02348146710653988,-0.009411334495860402,-0.0019108503298393975
987,-0.024451775664661363,-0.008601324782218422,-0.0022829151152576888
988,-0.023675528818164177,-0.009273586119930455,-0.002887754482825189
989,-0.021540849990296915,-0.010002580535673267,-0.00322567980410593
990,-0.02173491170192121,-0.009692574428799117,-0.0037214215207241885
991,-0.02115272656704832,-0.010104698568072945,-0.003592153790444308
992,-0.023287405394915583,-0.009619378402819234,-0.0030340347408838175
993,-0.024257713953037066,-0.008806427979390907,-0.002010287340138861
994,-0.025519115078594987,-0.00924348531616892,-0.0021501229155842516
995,-0.022414127692606242,-0.009290287843460199,-0.0031044908506323576
996,-0.023772559673976318,-0.00972513085090354,-0.002690244712176826
997,-0.02406365224141277,-0.009169464886077838,-0.002551535363011892
998,-0.02289928197166699,-0.00900939225004338,-0.0019705321699357015
999,-0.022996312827479132,-0.009361480667987476,-0.002878039713283931
