replicate,delta_unknown_far_multi_minus_single,delta_auroc_multi_minus_single,delta_auprc_multi_minus_single
448,0.09529411764705886,-0.01608673780991554,-0.02019828308966587
449,0.10235294117647065,-0.01600794088884594,-0.019931453353744383
450,0.09176470588235297,-0.016042382413525957,-0.01427293160631457
451,0.11058823529411771,-0.015502529261220643,-0.013416395756133098
452,0.10235294117647065,-0.015001230054452863,-0.010988679111119781
453,0.10588235294117643,-0.015804253662930923,-0.013199862654340394
454,0.10235294117647065,-0.015934186579065646,-0.014939680970874225
455,0.10117647058823531,-0.01627118478110534,-0.016830241947461688
456,0.09999999999999998,-0.015379279028979176,-0.018247414131399686
457,0.10823529411764699,-0.015592366073996722,-0.01771581136807171
458,0.11294117647058821,-0.016260218325485853,-0.015119725029244857
459,0.10588235294117643,-0.015483240049104285,-0.012676452228377294
460,0.12,-0.014931490250747581,-0.017242102395902792
461,0.09882352941176475,-0.015141492980122018,-0.01422511244800051
462,0.09764705882352942,-0.015873381499246664,-0.017503407320313275
463,0.11529411764705888,-0.015960745963769174,-0.01381046463587704
464,0.09058823529411764,-0.015055768588203566,-0.012275386619758188
465,0.09999999999999998,-0.015732849307926067,-0.009794635269642415
466,0.10941176470588232,-0.015263347926715576,-0.014734931965477482
467,0.10705882352941176,-0.01584070244064839,-0.011209507599134583
468,0.10705882352941176,-0.016422536555872003,-0.015595691437297388
469,0.09999999999999998,-0.015455554644404068,-0.010745634278138877
470,0.10117647058823531,-0.016151826661460866,-0.017173487009086774
471,0.1047058823529412,-0.01565613307598057,-0.007482157057668581
472,0.10117647058823531,-0.014866695143549102,-0.0051600045360497004
473,0.10235294117647065,-0.015897517493087876,-0.02322281511987595
474,0.09999999999999998,-0.015329636234344357,-0.011630880086757223
475,0.11176470588235288,-0.014769147541665806,-0.012417678540793259
476,0.11882352941176466,-0.01631769430270602,-0.014622656205211526
477,0.0929411764705882,-0.015907235535232767,-0.02126365305401351
478,0.08352941176470585,-0.015147514739234591,0.0002269235118979307
479,0.10941176470588243,-0.015546860178914712,-0.022841765519678814
480,0.09411764705882353,-0.015737989833997656,-0.007045062021397347
481,0.09647058823529409,-0.015377908222026782,-0.011764903382931235
482,0.11294117647058821,-0.015624996175203854,-0.015841689990576613
483,0.0929411764705883,-0.015163009753536238,-0.013266983224581586
484,0.09411764705882353,-0.014341798474242884,-0.008104385263356412
485,0.10235294117647054,-0.015561425002784568,-0.019646857975446325
486,0.10235294117647065,-0.015190254541715964,-0.01300739890299521
487,0.11294117647058832,-0.015331814838250857,-0.016383551399264368
488,0.10823529411764699,-0.01573030352358573,-0.01659068502378927
489,0.09764705882352942,-0.015610578223507643,-0.010111895210004551
490,0.08470588235294119,-0.015190132148238056,-0.01384641472114645
491,0.08823529411764708,-0.015454183837451785,-0.01580975212997815
492,0.07882352941176463,-0.015263347926715687,-0.010314917652594874
493,0.11176470588235299,-0.01542194539537367,-0.006745245790416687
494,0.09058823529411764,-0.015028842023066202,-0.007791744147957719
495,0.09529411764705886,-0.015015158432237552,-0.014929818282205798
496,0.10235294117647054,-0.014921527421646763,-0.00816260529682758
497,0.09882352941176464,-0.015318131247421984,-0.01971779935794199
498,0.10117647058823531,-0.014814628958052078,-0.011828522425777671
499,0.09529411764705886,-0.01532537694131364,-0.01601727622331947
500,0.09058823529411764,-0.01504764166127115,-0.012199893817440438
501,0.0929411764705882,-0.016695841192014615,-0.01710844510802048
502,0.09411764705882353,-0.015841240971951165,-0.013185875044837703
503,0.10352941176470587,-0.016244062386403524,-0.018641107969877196
504,0.11294117647058821,-0.015685483031980252,-0.012046044255651672
505,0.12352941176470589,-0.016575552881938016,-0.020336665393912712
506,0.08823529411764708,-0.015392326173722881,-0.019665843001206967
507,0.10941176470588232,-0.015927136714738777,-0.016299901653131582
508,0.0929411764705882,-0.016131998918041623,-0.013388694578812893
509,0.09764705882352942,-0.015575451295351428,-0.011826194487717462
510,0.09058823529411764,-0.014690203748422559,-0.009607767703713493
511,0.09999999999999998,-0.01618467707092819,-0.014206387514718005
512,0.09999999999999992,-0.014771056879920974,-0.01999866245288151
513,0.09764705882352942,-0.016012028831007608,-0.016307002034295193
514,0.09999999999999998,-0.015810153028565588,-0.015402537348011253
515,0.1011764705882352,-0.015914970803035944,-0.01879706246420812
516,0.09411764705882353,-0.016086223757308393,-0.01914238327117171
517,0.10352941176470587,-0.015717501165797843,-0.015192149019637946
518,0.10352941176470587,-0.016413846618941297,-0.010204032731908091
519,0.10000000000000009,-0.016719022516728188,-0.019222681106593947
520,0.08470588235294119,-0.015235564607233187,-0.016269645941307365
521,0.11529411764705877,-0.01513662171970176,-0.01599820638019389
522,0.07529411764705884,-0.015027446737418293,-0.009096573245025191
523,0.11294117647058821,-0.015422361533198536,-0.008973372651475325
524,0.10352941176470587,-0.015452788551803653,-0.009536954103108092
525,0.10588235294117654,-0.015941334358174686,-0.017057763149086747
526,0.09529411764705875,-0.016044512060041316,-0.010260591298812877
527,0.1047058823529411,-0.016290008898005803,-0.0169436348317471
528,0.10588235294117643,-0.01572925093967592,-0.014749776011665383
529,0.11882352941176477,-0.01622614398123956,-0.01884285650085879
530,0.1047058823529412,-0.015244474852424084,-0.011823128879245665
531,0.11176470588235299,-0.015969778602437867,-0.01634313955973224
532,0.11294117647058821,-0.016571024323255856,-0.016159491318089497
533,0.10941176470588243,-0.015703695181491173,-0.017510960918541735
534,0.09529411764705875,-0.01562837423519381,-0.018433232129872912
535,0.11058823529411765,-0.015767951757386767,-0.019621358808888684
536,0.11176470588235299,-0.015673855651580082,-0.0073471527832510986
537,0.09764705882352942,-0.016776620887426152,-0.020873266860410328
538,0.09764705882352942,-0.015446007953128227,-0.007511047341862392
539,0.09176470588235297,-0.014554616253609098,-0.009999976589501969
540,0.10941176470588232,-0.015786800352982855,-0.011543457325131679
541,0.10235294117647065,-0.015423120372761612,-0.016938056934771073
542,0.09882352941176475,-0.015594226454860638,-0.016046819733838064
543,0.09882352941176475,-0.016037192930063116,-0.01808771902309475
544,0.1164705882352941,-0.015397613571967894,-0.017974442828824766
545,0.09882352941176475,-0.0163585002882366,-0.010915159160140797
546,0.11176470588235288,-0.01612458187328103,-0.012797743318836569
547,0.11529411764705888,-0.015492419559946513,-0.014706338730720747
548,0.09882352941176464,-0.015484317111709722,-0.015550262926328717
549,0.09176470588235297,-0.015469287192624193,-0.01916290867332862
550,0.12117647058823533,-0.015360430433383088,-0.012462685006730895
551,0.08823529411764708,-0.0158020750590242,-0.017763271443570983
552,0.10941176470588232,-0.015076306213794521,-0.01311766923429078
553,0.0929411764705882,-0.015601129447014084,-0.012046113242410394
554,0.0929411764705883,-0.015034153900007063,-0.015576044745546996
555,0.11294117647058821,-0.01638902522162411,-0.02059674436314024
556,0.09529411764705886,-0.015020764053525038,-0.010277230306340313
557,0.09882352941176475,-0.01495866160284054,-0.009841422367988267
558,0.1047058823529411,-0.015727610867072195,-0.01869069433291584
559,0.11294117647058821,-0.0161914331909081,-0.012439215079909083
560,0.09882352941176475,-0.016596629038831745,-0.012705183063035558
561,0.10705882352941187,-0.016280437728034447,-0.018418137010613123
562,0.08823529411764708,-0.01520408500471826,-0.013450531890878886
563,0.09058823529411764,-0.0154019463010856,-0.003823026746224756
564,0.09411764705882353,-0.015507082298598429,-0.017045098161102307
565,0.08588235294117652,-0.015431908224474489,-0.010033493972191082
566,0.08352941176470585,-0.015637235522993453,-0.006146404458890309
567,0.10941176470588243,-0.015426131252317843,-0.008578752880033763
568,0.09647058823529409,-0.01586077497102334,-0.016915664563900062
569,0.09647058823529409,-0.015882414137915468,-0.013999420460024309
570,0.10588235294117654,-0.016098903721618485,-0.013121027053533157
571,0.10117647058823531,-0.014777005202946891,-0.010889685516026926
572,0.09999999999999998,-0.015013983454849611,-0.015027361674011641
573,0.10941176470588232,-0.015505417747299077,-0.013826149664963844
574,0.07999999999999996,-0.014924660694680902,-0.009341579980060466
575,0.08588235294117652,-0.015118580921059999,-0.012168127321229932
576,0.09529411764705886,-0.01598564079717324,-0.012731259569055353
577,0.09058823529411764,-0.014984046010156349,-0.010990597148812536
578,0.10117647058823531,-0.01572802700489695,-0.018945190199365997
579,0.08588235294117652,-0.014956801221976512,-0.005808048086001216
580,0.10470588235294115,-0.01543107594882498,-0.01037478846010556
581,0.09882352941176464,-0.016134275436730627,-0.011561993846766871
582,0.09058823529411764,-0.016474162124848646,-0.015938252623651866
583,0.1047058823529412,-0.015626881034763396,-0.01609065432480805
584,0.11411764705882355,-0.015714245499285906,-0.014797386338942786
585,0.10588235294117643,-0.014750886434763633,-0.007105713276550213
586,0.11882352941176466,-0.01681759822382589,-0.02153946208000701
587,0.11999999999999994,-0.01563351476126551,-0.020299435538339378
588,0.08588235294117641,-0.014629790327733039,-0.009766768739993048
589,0.09882352941176475,-0.016059346149562503,-0.015797631445451793
590,0.11294117647058821,-0.01571030442929766,-0.018072370595195425
591,0.10941176470588232,-0.01574609228223456,-0.007924948104597068
592,0.1047058823529412,-0.01569030533500937,-0.015519894250475008
593,0.08588235294117641,-0.014846304390131682,-0.010619383135183763
594,0.0964705882352942,-0.015406842040201374,-0.023534115153834773
595,0.09176470588235297,-0.015392130344158206,-0.011539131953668708
596,0.07176470588235295,-0.01536880214727121,-0.016386966923206986
597,0.09764705882352942,-0.015754757740469527,-0.01360116245572171
598,0.09529411764705886,-0.015454110401364907,-0.012656075518269083
599,0.09176470588235297,-0.016005835721026096,-0.014338780538152324
600,0.09058823529411764,-0.015613833890019801,-0.016603400874292462
601,0.10117647058823531,-0.015287900058381765,-0.011142459655933357
602,0.09529411764705881,-0.014352422228124384,-0.011344400705674329
603,0.09999999999999998,-0.01594449210990445,-0.019079657873410483
604,0.0929411764705882,-0.01539110223894391,-0.01831276718102648
605,0.09999999999999998,-0.014777445819467161,-0.010217044206600578
606,0.09411764705882353,-0.015130428609720137,-0.0135081917714647
607,0.09529411764705875,-0.01533783659736343,-0.015116342671938232
608,0.08823529411764708,-0.015333185645203362,-0.012193518252153646
609,0.09647058823529409,-0.015097553721557189,-0.016954109352993046
610,0.11294117647058821,-0.015656157554676198,-0.007883255675353779
611,0.10941176470588232,-0.01515081936313778,-0.009194477104113336
612,0.09529411764705886,-0.015587078675751376,-0.01326992015383005
613,0.09411764705882353,-0.015216911841201886,-0.01655909318601212
614,0.12235294117647066,-0.017097047012558764,-0.023696942190472137
615,0.11058823529411754,-0.015662595451613637,-0.007317482726390767
616,0.09411764705882353,-0.015830862005025592,-0.011136723899513368
617,0.10705882352941182,-0.015424907317538872,-0.01393555968471727
618,0.11176470588235299,-0.01561914576696033,-0.01239663672921254
619,0.11294117647058821,-0.01589749301439236,-0.014440500340202611
620,0.1047058823529411,-0.014639239104226598,-0.0119570868487818
621,0.08823529411764708,-0.01477901245598423,-0.014253151880806558
622,0.08705882352941174,-0.015366770415538245,-0.01844187639882358
623,0.1047058823529412,-0.015668690646812755,-0.016287012451815824
624,0.1082352941176471,-0.015978003444152566,-0.013294499946343574
625,0.10352941176470587,-0.015257521997167789,-0.008294535314770896
626,0.12235294117647066,-0.01617667253747379,-0.015632172218505075
627,0.10705882352941176,-0.015809222838133352,-0.01843581811159925
628,0.07882352941176463,-0.015130575481893782,-0.010175918794093408
629,0.10352941176470587,-0.015360944485990125,-0.019131704287919077
630,0.10352941176470587,-0.01608681124600231,-0.0124162274719537
631,0.10352941176470587,-0.015010605394859766,-0.015812513863681543
632,0.11411764705882355,-0.015974258203728886,-0.0201539098246567
633,0.10352941176470587,-0.015520129443342356,-0.014516640946514447
634,0.10941176470588232,-0.015568327994937792,-0.014513608085842317
635,0.08941176470588241,-0.016028037897916403,-0.013501348401714214
636,0.08823529411764708,-0.015755051484816485,-0.019612121938359206
637,0.10235294117647065,-0.016427897390203894,-0.018058517705892035
638,0.09529411764705886,-0.015006860154436197,-0.013269545892828555
639,0.09529411764705875,-0.015316662525687419,-0.015871572054505872
640,0.09411764705882353,-0.015415483019740939,-0.014532454316759924
641,0.10941176470588232,-0.015737989833997656,-0.010742440354386679
642,0.08705882352941186,-0.014978905484084537,-0.015291644044320762
643,0.11411764705882349,-0.015150280831835006,-0.020245598255882014
644,0.09882352941176464,-0.01607954107341536,-0.019182146062065225
645,0.11176470588235288,-0.01583282030067179,-0.015858271886209085
646,0.0894117647058823,-0.01588939056615546,-0.016050612691436733
647,0.1164705882352941,-0.015087958072890206,-0.019648726644576703
648,0.11529411764705882,-0.015004143019226701,-0.014541668806111518
649,0.08941176470588241,-0.015239628070699451,-0.01420017784370356
650,0.11647058823529421,-0.015649474870783053,-0.009837862469894626
651,0.1082352941176471,-0.015530753197223635,-0.020000303068786834
652,0.09529411764705875,-0.015495552832980652,-0.017153146126855034
653,0.09882352941176475,-0.014594222783056332,-0.010626630316747432
654,0.11529411764705877,-0.015188075937809353,-0.01778347679071407
655,0.11529411764705877,-0.015876318942716128,-0.017796323158124433
656,0.10117647058823531,-0.014895800312592855,-0.013018135184766882
657,0.09882352941176475,-0.015416266337999418,-0.016258449442566103
658,0.09411764705882353,-0.015261193801504702,-0.012128861939322888
659,0.1047058823529412,-0.01541352472409463,-0.010613259640782746
660,0.0894117647058823,-0.01615028450363931,-0.018268987907641726
661,0.09882352941176475,-0.015054495696033343,-0.008927950589115385
662,0.0894117647058823,-0.015404271777165524,-0.014712073250777918
663,0.09764705882352942,-0.014713580902700918,-0.004888230807406524
664,0.10117647058823531,-0.015143084095334824,-0.01679406755692736
665,0.07882352941176474,-0.01432623002385458,-0.006672610297815157
666,0.10352941176470587,-0.015012661605288469,-0.017157271492887594
667,0.11411764705882355,-0.01605959093651821,-0.013801639470101462
668,0.08823529411764708,-0.015212995249909156,-0.011070620099326467
669,0.11647058823529421,-0.015608399619601032,-0.019901128340476776
670,0.09411764705882353,-0.015734269072269713,-0.013729961023845827
671,0.10705882352941176,-0.01566766254159846,-0.011056754726003204
672,0.0929411764705882,-0.015017483908317475,-0.015985172679029935
673,0.09999999999999998,-0.01550037513600977,-0.007121608351496944
674,0.09529411764705886,-0.015907064184363717,-0.013909448540874614
675,0.1047058823529412,-0.015204305312978561,-0.011075348933818535
676,0.11882352941176466,-0.015757939970894808,-0.01760986683558846
677,0.10235294117647054,-0.015087566413760856,-0.015509662382656497
678,0.10588235294117643,-0.01686148852499947,-0.02466589139799452
679,0.09647058823529409,-0.015563579127995442,-0.0163539503470658
680,0.12117647058823522,-0.016369662573420762,-0.018650432484674434
681,0.09764705882352942,-0.015662154835093034,-0.013912659189593835
682,0.11176470588235288,-0.015789639881670037,-0.011277661421783769
683,0.0894117647058823,-0.01631338605228405,-0.018164012227283116
684,0.10941176470588243,-0.014918492063394906,-0.01133727369897991
685,0.10941176470588232,-0.015395949020668653,-0.008520847451310959
686,0.0894117647058823,-0.015460450383520064,-0.009817715282026573
687,0.10352941176470587,-0.016576825774108128,-0.018397954630139268
688,0.10941176470588243,-0.015891813957017775,-0.019137389504701396
689,0.08705882352941186,-0.01631238242576527,-0.019106511215413263
690,0.10117647058823531,-0.01565429717381228,-0.017432474703092227
691,0.08235294117647063,-0.015683402342856034,-0.010974359626939933
692,0.10352941176470587,-0.015766287206087304,-0.01630589797196405
693,0.12,-0.015705310775399384,-0.01762891386463586
694,0.10352941176470587,-0.016213415059538328,-0.018552182187088928
695,0.10352941176470587,-0.015124676116259228,-0.013927093171668542
696,0.11058823529411765,-0.01580912492335118,-0.01610717368904699
697,0.08235294117647052,-0.014403019691886731,-0.013767037837009055
698,0.10823529411764699,-0.01652901888164182,-0.011964838313852477
699,0.0964705882352942,-0.015658703339016422,-0.012615550435706585
700,0.08235294117647052,-0.0151845754843416,-0.011645686540487338
701,0.09176470588235286,-0.014151231829158228,-0.005486021955181858
702,0.10117647058823531,-0.01638035976338892,-0.014664487183032926
703,0.10823529411764704,-0.014918957158610913,-0.007102496247592599
704,0.0929411764705882,-0.015401334333695949,-0.017056958155682228
705,0.10941176470588243,-0.01536584022510612,-0.009147562661241782
706,0.10235294117647065,-0.015571069608842691,-0.009663476047355901
707,0.09529411764705875,-0.015829368804595068,-0.01858739719806407
708,0.0964705882352942,-0.015905717856106838,-0.02103347696893143
709,0.09411764705882353,-0.01636564806734575,-0.019278756552643245
710,0.07647058823529407,-0.015573076861880253,-0.013371832773066528
711,0.08588235294117652,-0.016065441344761733,-0.015215660357735888
712,0.10941176470588232,-0.014885861962187774,-0.00470634845019155
713,0.09529411764705875,-0.015317274493076738,-0.010745452883267032
714,0.0929411764705882,-0.014826158423669966,-0.019641396376390535
715,0.08588235294117641,-0.0155494549206463,-0.008637272000998647
716,0.09999999999999998,-0.016368854776466657,-0.014759430848271748
717,0.09999999999999998,-0.015738405971822522,-0.016233449729822602
718,0.10352941176470587,-0.016286606359320333,-0.01802413543905293
719,0.11529411764705877,-0.01525260177935639,-0.011256977696534692
720,0.09647058823529409,-0.015519713305517269,-0.009635821520307924
721,0.10000000000000003,-0.014987473027537335,-0.003096160003360715
722,0.10352941176470598,-0.015606759546997195,-0.017461675374992075
723,0.11529411764705877,-0.015643502069061732,-0.01786462867608868
724,0.08705882352941174,-0.015455285378752626,-0.013690404682920904
725,0.10235294117647054,-0.015611997987851178,-0.016461125133978904
726,0.09764705882352942,-0.015306405952239643,-0.007354311250509449
727,0.10941176470588232,-0.016073347963433626,-0.01558485873588572
728,0.09058823529411764,-0.014860771299218922,-0.01372317054313893
729,0.11058823529411765,-0.015758968076109103,-0.022888842617319854
730,0.11529411764705888,-0.015861093194065812,-0.019356803009415863
731,0.11058823529411765,-0.016373799472973682,-0.020521502730413144
732,0.128235294117647,-0.016068599096491276,-0.016511778331553678
733,0.11294117647058821,-0.01598020652675458,-0.01700506969562865
734,0.09764705882352936,-0.015021376020914579,-0.010256340410636444
735,0.10235294117647059,-0.014656594499392273,-0.01342627808038141
736,0.0964705882352942,-0.01613324733151611,-0.013615343066642166
737,0.08588235294117652,-0.015307336142671768,-0.014184479836578529
738,0.09176470588235297,-0.01471977401268243,-0.010146279734974117
739,0.12235294117647055,-0.0159974884858336,-0.009997489603045112
740,0.08588235294117641,-0.014547884612324813,-0.010677461126950505
741,0.10705882352941176,-0.01568572781893607,-0.011880329677164403
742,0.10588235294117654,-0.015111482099341877,-0.009249153339874833
743,0.1011764705882352,-0.01525355644848403,-0.00946363224029037
744,0.10235294117647065,-0.016059835723473914,-0.020540110427738012
745,0.11882352941176466,-0.016033496647030687,-0.01688708578551132
746,0.10705882352941176,-0.01516932525699577,-0.010628235582537143
747,0.09176470588235286,-0.01521989824206249,-0.0130679207338536
748,0.11411764705882355,-0.01456864254617607,-0.010841844678066148
749,0.0811764705882353,-0.01594919201945566,-0.01941206584679575
750,0.11176470588235299,-0.015758968076109214,-0.020358801220709294
751,0.11529411764705888,-0.01551954195464833,-0.014045276142508667
752,0.11764705882352933,-0.015048571851703163,-0.01243503215105804
753,0.10705882352941176,-0.01630511225317821,-0.010716155877018713
754,0.10117647058823531,-0.016106565553334673,-0.011701203920600367
755,0.10235294117647065,-0.015599391459627965,-0.012330147022742016
756,0.09529411764705886,-0.015162862881362815,-0.00938491860877061
757,0.09647058823529414,-0.014515181075030692,-0.012719370899582111
758,0.10235294117647065,-0.015734807603572376,-0.0213079912171254
759,0.09058823529411764,-0.014102176523217436,-0.007442397087708386
760,0.09647058823529409,-0.01504154646607192,-0.011276465181289719
761,0.09411764705882353,-0.015780998902130472,-0.01313253784996235
762,0.11058823529411765,-0.015730009779238885,-0.01639991795570586
763,0.11058823529411765,-0.015584165710977538,-0.010967432610909711
764,0.09882352941176475,-0.015304447656593223,-0.014447892327058842
765,0.09647058823529409,-0.015655276321635436,-0.010639830370773207
766,0.0929411764705882,-0.014756516534746855,-0.012966486187260817
767,0.09058823529411764,-0.014970264504545194,-0.014319374818784675
768,0.09647058823529409,-0.016222300826033598,-0.01821332833340314
769,0.09882352941176475,-0.016018858387074286,-0.01647667780546988
770,0.0964705882352942,-0.015927430459085734,-0.021396673066624988
771,0.1011764705882352,-0.015755394186554694,-0.01856270923622716
772,0.09764705882352942,-0.01600671695406697,-0.02633808346497213
773,0.12,-0.01560176589309914,-0.015332211949256436
774,0.08705882352941174,-0.014834040563646345,-0.011799282928342786
775,0.11411764705882355,-0.016276398743263698,-0.01936191554582406
776,0.10235294117647054,-0.01614134977975301,-0.016919985446841784
777,0.12235294117647055,-0.015415580934523221,-0.010339163297467951
778,0.10117647058823531,-0.015651800346863087,-0.009954033612971175
779,0.10235294117647054,-0.014970215547153942,-0.012364233801318458
780,0.10352941176470587,-0.015384492991137422,-0.014868768389279058
781,0.09882352941176475,-0.015792210144705887,-0.017843585070378698
782,0.08235294117647052,-0.015193803952574969,-0.019333999583501293
783,0.1047058823529412,-0.01644630536927938,-0.020233917742919716
784,0.09411764705882353,-0.015080859251172307,-0.01727803831871516
785,0.1082352941176471,-0.015307531972236221,-0.007405900480010136
786,0.10705882352941176,-0.015316246387862442,-0.012803521119107458
787,0.10941176470588232,-0.015142937223161401,-0.012220816941637874
788,0.10000000000000009,-0.01512477403104151,-0.012076796408335033
789,0.10588235294117654,-0.015486618109094352,-0.018220401132853586
790,0.09058823529411764,-0.01598277678979043,-0.01200183788056694
791,0.08705882352941174,-0.015525563713760793,-0.01785116902046821
792,0.08470588235294119,-0.015158701503114269,-0.009672594953546582
793,0.0964705882352942,-0.015544167522401175,-0.01677375253386512
794,0.08705882352941186,-0.016024439529666368,-0.013451465883803637
795,0.09058823529411764,-0.015279136685364403,-0.017584858843858908
796,0.0929411764705883,-0.015917981682592064,-0.017746804907427305
797,0.08941176470588241,-0.01594047760382944,-0.0158586898269496
798,0.11058823529411765,-0.01634547762218841,-0.017632850588601257
799,0.11764705882352944,-0.015955605437697362,-0.01621194665025502
800,0.10941176470588238,-0.014913792153843586,-0.012748841623683393
801,0.11529411764705877,-0.014490261762931222,-0.006735294292155136
802,0.11176470588235299,-0.016023656211407777,-0.016589516944186644
803,0.08941176470588241,-0.015121200141486768,-0.011501300153311689
804,0.09058823529411764,-0.015539002517633849,-0.012744421796173439
805,0.09764705882352942,-0.015805673427274347,-0.01696464845151957
806,0.08705882352941174,-0.015471098616096857,-0.013224316120012708
807,0.09764705882352942,-0.016019470354463827,-0.01742061509338319
808,0.09882352941176475,-0.01562624458867834,-0.014409341679497978
809,0.10941176470588243,-0.015215075939033373,-0.01668942148134911
810,0.10705882352941176,-0.015304814837026948,-0.005067617496928467
811,0.11294117647058821,-0.015963193833327005,-0.016977870815192198
812,0.10941176470588232,-0.01568638874371653,-0.010811470078003899
813,0.09999999999999998,-0.015361678846857574,-0.015906554191515043
814,0.10235294117647054,-0.015720634438831982,-0.01128356291247562
815,0.09411764705882353,-0.015174661612632034,-0.014822788813825094
816,0.11294117647058821,-0.016154494839279,-0.014335214940416757
817,0.0811764705882353,-0.015282979840570254,-0.008611308582615884
818,0.12117647058823533,-0.015232259983329999,-0.019591766237210817
819,0.11058823529411765,-0.014893964410424454,-0.01663797726459179
820,0.11882352941176477,-0.01604375322047835,-0.014596802040453882
821,0.08823529411764708,-0.016694445906366595,-0.017514328806004426
822,0.08235294117647063,-0.015203962611240462,-0.01000660667165626
823,0.08705882352941174,-0.015025733228727689,-0.0052650703819960565
824,0.10588235294117648,-0.014975576381485722,-0.016802326087270725
825,0.08941176470588241,-0.015360185646427271,-0.015433824695336329
826,0.0929411764705883,-0.01607518386560214,-0.02057199207351748
827,0.10352941176470587,-0.015607102248735294,-0.01096444466266186
828,0.09058823529411764,-0.016457394218376886,-0.014791009850483178
829,0.10823529411764699,-0.015981430461533663,-0.013285524560134182
830,0.1047058823529412,-0.015482407773454554,-0.01257624167471369
831,0.11411764705882343,-0.015479935425201097,-0.009873073936777665
832,0.09882352941176464,-0.0160154313696933,-0.016885761667766147
833,0.11764705882352944,-0.015943072345560805,-0.016815978579284574
834,0.09764705882352942,-0.015827532902426666,-0.018189564800173585
835,0.11176470588235299,-0.016224724216896025,-0.016229253949910066
836,0.09411764705882347,-0.01488549478175405,-0.01284112460504494
837,0.1164705882352941,-0.01628533346715022,-0.01809911420474411
838,0.10588235294117643,-0.016445007998413752,-0.019333893156153942
839,0.10000000000000009,-0.014966861965859612,-0.01606419341203047
840,0.1082352941176471,-0.016691214718550063,-0.017888273370730567
841,0.09764705882352942,-0.016520059679059784,-0.015819473045039556
842,0.11411764705882355,-0.016183134913106745,-0.016340913614343283
843,0.09764705882352942,-0.015597555557459564,-0.01738858395641041
844,0.09764705882352942,-0.016052027019584192,-0.01816786704430201
845,0.11882352941176477,-0.015603430444398492,-0.0175849394149028
846,0.10117647058823531,-0.01504076314781333,-0.014147687065127562
847,0.11176470588235299,-0.016217233736048664,-0.014806417542291977
848,0.10117647058823526,-0.015367211032058403,-0.009413424782076268
849,0.10705882352941176,-0.015164772219617983,-0.01199304041492516
850,0.1047058823529412,-0.015504267248606873,-0.012779255363067038
851,0.1047058823529412,-0.014690570928856284,-0.016365010553404863
852,0.1082352941176471,-0.016029947236171793,-0.018028572233444395
853,0.09882352941176464,-0.015939082318181308,-0.01668680796029881
854,0.1164705882352941,-0.0166360152600189,-0.013150791898349057
855,0.10117647058823531,-0.014850416810989087,-0.009178686638010747
856,0.09999999999999998,-0.014874503847439047,-0.01625626062329974
857,0.09411764705882353,-0.01653920201900283,-0.014212195432411728
858,0.11882352941176477,-0.015761636253927347,-0.020147449122642658
859,0.11764705882352944,-0.015049306212570501,-0.016088193038030524
860,0.09647058823529409,-0.01494982479373641,-0.01663666375409034
861,0.11411764705882355,-0.0159025845830727,-0.01850547588124879
862,0.09882352941176475,-0.015450977128330878,-0.018308223214530628
863,0.1047058823529412,-0.015940599997307348,-0.01686074004769339
864,0.1011764705882352,-0.015450414118332478,-0.016408941372907743
865,0.11411764705882355,-0.016380261848606636,-0.015042720283916233
866,0.09411764705882353,-0.014975723253659257,-0.018499120171213496
867,0.1082352941176471,-0.016096725117711985,-0.010539667700462052
868,0.08705882352941174,-0.015219261795977546,-0.008393955235315914
869,0.0964705882352942,-0.015250031516320539,-0.018681282861786136
870,0.10941176470588232,-0.01534907231863425,-0.010744840076251344
871,0.10588235294117648,-0.015726582761857677,-0.00791280235780148
872,0.10352941176470598,-0.016002139437993668,-0.020520519921208347
873,0.10588235294117654,-0.015719606333617575,-0.015437644395258077
874,0.10000000000000009,-0.01597810135893485,-0.01748919699190629
875,0.10352941176470587,-0.016034891932678597,-0.013942444908268264
876,0.10588235294117643,-0.015593296264428624,-0.012978559333417017
877,0.09764705882352942,-0.015234879203757101,-0.01204482195951212
878,0.09764705882352936,-0.015159215555721417,-0.007164584279724134
879,0.10588235294117654,-0.01499420466882162,-0.006330053695151744
880,0.09058823529411764,-0.015409363345845972,-0.015877236751140028
881,0.10117647058823531,-0.01589144677658416,-0.015523479908513216
882,0.10588235294117654,-0.01650676774736015,-0.016181149823442487
883,0.09176470588235297,-0.015227902775516888,-0.017542728407774266
884,0.08235294117647063,-0.014796588159410207,-0.011053891772082963
885,0.10117647058823531,-0.015893625380490772,-0.02078721372883005
886,0.08588235294117652,-0.014548765845365574,-0.00762742182811435
887,0.10705882352941176,-0.016330374267016,-0.01674903182521642
888,0.10588235294117643,-0.015946156661203803,-0.009356131046824229
889,0.08705882352941186,-0.015503630802521817,-0.013656637435129682
890,0.08235294117647063,-0.01567995084677931,-0.015183059002017663
891,0.09882352941176464,-0.015008475748344408,-0.019551050859910102
892,0.09647058823529409,-0.01587250026620579,-0.014634939260697616
893,0.11882352941176466,-0.014988574568838287,-0.006887585112005878
894,0.10588235294117654,-0.015888729641374888,-0.009508269726155705
895,0.1047058823529412,-0.016413650789376732,-0.02095840957862538
896,0.1047058823529411,-0.01715212407761213,-0.01436385226141304
897,0.09882352941176475,-0.015217401415113296,-0.017842281048960046
