unknown_service,variant,score,known_acceptance_target,runs,auroc_mean,auroc_std,auprc_mean,auprc_std,ufar_mean,ufar_std,known_test_acceptance_mean,known_test_acceptance_std
Streaming,E4_LENGTH,msp,0.9,3,0.6435891488083555,0.04581316315440765,0.9372380809339441,0.01365890525818437,0.8103688239387612,0.17478100721892656,0.9515669515669516,0.06254842849031382
Streaming,E4_LENGTH,msp,0.95,3,0.6435891488083555,0.04581316315440765,0.9372380809339441,0.01365890525818437,0.8103688239387612,0.17478100721892656,0.9515669515669516,0.06254842849031382
Streaming,E4_LENGTH,msp,0.99,3,0.6435891488083555,0.04581316315440765,0.9372380809339441,0.01365890525818437,0.8103688239387612,0.17478100721892656,0.9515669515669516,0.06254842849031382
Streaming,E4_LENGTH,energy,0.9,3,0.590365136294155,0.007752714730618401,0.9221653961635855,0.0038230594751342615,0.9126652748782185,0.0270773506727122,0.9601139601139602,0.031468265006231455
Streaming,E4_LENGTH,energy,0.95,3,0.590365136294155,0.007752714730618401,0.9221653961635855,0.0038230594751342615,0.9464161447459986,0.04025072885963565,0.9772079772079773,0.01756243305689169
Streaming,E4_LENGTH,energy,0.99,3,0.590365136294155,0.007752714730618401,0.9221653961635855,0.0038230594751342615,0.9464161447459986,0.04025072885963565,0.9800569800569799,0.01756243305689169
Streaming,E4_TIME_LENGTH,feature_distance,0.9,3,0.5336110962415764,0.0334190817878186,0.9159553451089001,0.008193784887922004,0.8660403618649966,0.016752126815881316,0.9116809116809117,0.02243307086613056
Streaming,E4_TIME_LENGTH,feature_distance,0.95,3,0.5336110962415764,0.0334190817878186,0.9159553451089001,0.008193784887922004,0.917884481558803,0.021431960465461995,0.9658119658119659,0.012087295404898257
Streaming,E4_TIME_LENGTH,feature_distance,0.99,3,0.5336110962415764,0.0334190817878186,0.9159553451089001,0.008193784887922004,0.9617258176757132,0.011571530374610868,0.9971509971509972,0.004029098468299349
Streaming,E4_TIME_LENGTH,msp,0.9,3,0.6244223185768071,0.035226011943666924,0.9331190122734473,0.012400620386596877,0.8897007654836465,0.013484914666023712,0.9943019943019943,0.004029098468299349
Streaming,E4_TIME_LENGTH,msp,0.95,3,0.6244223185768071,0.035226011943666924,0.9331190122734473,0.012400620386596877,0.8897007654836465,0.013484914666023712,0.9943019943019943,0.004029098468299349
Streaming,E4_TIME_LENGTH,msp,0.99,3,0.6244223185768071,0.035226011943666924,0.9331190122734473,0.012400620386596877,0.9220598469032707,0.03324306447458932,0.9943019943019943,0.004029098468299349
Streaming,E4_TIME_LENGTH,energy,0.9,3,0.6014756526238781,0.042735404693373405,0.9187353799973282,0.015397246147392607,0.9157967988865693,0.0332321370439074,0.9088319088319089,0.05852603585234802
Streaming,E4_TIME_LENGTH,energy,0.95,3,0.6014756526238781,0.042735404693373405,0.9187353799973282,0.015397246147392607,0.9157967988865693,0.0332321370439074,0.9088319088319089,0.05852603585234802
Streaming,E4_TIME_LENGTH,energy,0.99,3,0.6014756526238781,0.042735404693373405,0.9187353799973282,0.015397246147392607,0.9157967988865693,0.0332321370439074,0.9088319088319089,0.05852603585234802
Streaming,E4_NO_MS,feature_distance,0.9,3,0.5318133694960417,0.0045218389496524776,0.9130291526851165,0.002442317445137772,0.8281141266527489,0.005479476599869048,0.9088319088319089,0.028203689278095894
Streaming,E4_NO_MS,feature_distance,0.95,3,0.5318133694960417,0.0045218389496524776,0.9130291526851165,0.002442317445137772,0.8865692414752958,0.02269938264481569,0.9601139601139602,0.020145492341497113
Streaming,E4_NO_MS,feature_distance,0.99,3,0.5318133694960417,0.0045218389496524776,0.9130291526851165,0.002442317445137772,0.941892832289492,0.020210905680525526,0.9772079772079773,0.004029098468299297
Streaming,E4_NO_MS,msp,0.9,3,0.6004570894967555,0.02073353959636092,0.9059357791262231,0.006632312237367691,0.9450243562978428,0.041964787454763446,0.851851851851852,0.014527121121346964
